日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2019/8/16,'000905,中证500,4722.6625,4755.9526,4696.9213,4702.1415,4706.5504,16.1121,0.3423,77542458,76502437623
2019/8/15,'000905,中证500,4706.5504,4709.363,4576.4614,4585.0944,4683.8403,22.7101,0.4849,78261611,72618382799
2019/8/14,'000905,中证500,4683.8403,4731.8627,4677.1302,4713.5026,4658.3884,25.4519,0.5464,71148787,69438518109
2019/8/13,'000905,中证500,4658.3884,4667.715,4638.0294,4649.349,4685.045,-26.6566,-0.569,58691317,57730564572
2019/8/12,'000905,中证500,4685.045,4685.045,4591.6615,4608.1166,4600.3526,84.6924,1.841,61946507,62148044563
2019/8/9,'000905,中证500,4600.3526,4690.654,4593.2238,4677.2477,4656.1009,-55.7483,-1.1973,64443337,64477323102
2019/8/8,'000905,中证500,4656.1009,4663.032,4636.2385,4641.8665,4626.3641,29.7368,0.6428,60077796,56743200907
2019/8/7,'000905,中证500,4626.3641,4686.7321,4624.7423,4678.4283,4650.5627,-24.1986,-0.5203,67417406,62344725908
2019/8/6,'000905,中证500,4650.5627,4684.5159,4558.0604,4665.8404,4751.9846,-101.4219,-2.1343,98667866,84239326256
2019/8/5,'000905,中证500,4751.9846,4838.7588,4749.9444,4795.9105,4809.9198,-57.9352,-1.2045,71612542,69025913447
2019/8/2,'000905,中证500,4809.9198,4816.8104,4756.4044,4773.4302,4870.469,-60.5492,-1.2432,79002361,73848047875
2019/8/1,'000905,中证500,4870.469,4900.0866,4850.5281,4877.5573,4903.203,-32.734,-0.6676,64332504,61801931692
2019/7/31,'000905,中证500,4903.203,4921.7224,4892.5557,4914.044,4922.9175,-19.7145,-0.4005,62754547,58776188915
2019/7/30,'000905,中证500,4922.9175,4961.0247,4902.7813,4902.8411,4897.0183,25.8992,0.5289,71194127,65553974536
2019/7/29,'000905,中证500,4897.0183,4914.48,4872.545,4897.6519,4898.1099,-1.0916,-0.0223,56581521,54815760177
2019/7/26,'000905,中证500,4898.1099,4902.0916,4868.197,4880.7194,4891.6432,6.4667,0.1322,59252777,57190685291
2019/7/25,'000905,中证500,4891.6432,4899.715,4861.7715,4873.1742,4873.0271,18.6161,0.382,67384418,65540811956
2019/7/24,'000905,中证500,4873.0271,4898.8054,4837.7669,4837.7669,4823.9182,49.1089,1.018,69451383,63586100131
2019/7/23,'000905,中证500,4823.9182,4823.9182,4778.0529,4778.0529,4776.5749,47.3433,0.9912,54729263,48300963630
2019/7/22,'000905,中证500,4776.5749,4886.402,4766.0716,4885.4293,4878.6903,-102.1154,-2.0931,72191578,61198813615
2019/7/19,'000905,中证500,4878.6903,4920.4135,4861.2031,4861.2125,4844.1087,34.5816,0.7139,68597298,57390762231
2019/7/18,'000905,中证500,4844.1087,4909.7172,4843.5134,4909.7172,4929.085,-84.9763,-1.724,72636158,59848894329
2019/7/17,'000905,中证500,4929.085,4953.4093,4914.4924,4930.6466,4932.0458,-2.9608,-0.06,75361088,65860765216
2019/7/16,'000905,中证500,4932.0458,4940.2313,4909.6633,4917.7931,4925.3243,6.7215,0.1365,68924962,60958972155
2019/7/15,'000905,中证500,4925.3243,4951.6237,4787.9062,4850.8904,4861.5679,63.7564,1.3114,84594481,75865112765
2019/7/12,'000905,中证500,4861.5679,4874.3204,4820.6635,4848.222,4844.5474,17.0205,0.3513,61479398,54064544425
2019/7/11,'000905,中证500,4844.5474,4905.1604,4821.5516,4867.6825,4843.8649,0.6825,0.0141,62628484,56483156357
2019/7/10,'000905,中证500,4843.8649,4896.0413,4829.2848,4891.9111,4881.6235,-37.7586,-0.7735,60795192,55261260669
2019/7/9,'000905,中证500,4881.6235,4892.5583,4838.9366,4868.475,4870.7807,10.8428,0.2226,61012512,56755420859
2019/7/8,'000905,中证500,4870.7807,5028.6349,4855.2148,5028.6349,5042.6599,-171.8792,-3.4085,91766077,81431278978
2019/7/5,'000905,中证500,5042.6599,5055.0145,5001.5234,5026.3316,5025.0207,17.6392,0.351,64904141,60552010317
2019/7/4,'000905,中证500,5025.0207,5067.997,5002.3322,5046.883,5040.7227,-15.702,-0.3115,80147189,72016475806
2019/7/3,'000905,中证500,5040.7227,5074.7097,5021.8958,5074.7097,5084.41,-43.6873,-0.8592,85358589,79210212964
2019/7/2,'000905,中证500,5084.41,5102.4091,5066.2507,5092.8418,5100.2619,-15.8519,-0.3108,97080637,91618108605
2019/7/1,'000905,中证500,5100.2619,5100.2619,5016.2363,5044.6638,4950.4798,149.7821,3.0256,111630214,1.08E+11
2019/6/28,'000905,中证500,4950.4798,5005.1921,4920.4349,5005.1921,5007.4833,-57.0035,-1.1384,77164628,70271421892
2019/6/27,'000905,中证500,5007.4833,5030.3718,4972.6702,4974.9859,4962.5936,44.8897,0.9046,81631266,77117707879
2019/6/26,'000905,中证500,4962.5936,4991.1275,4928.733,4943.7751,4974.9882,-12.3946,-0.2491,70035687,64206718431
2019/6/25,'000905,中证500,4974.9882,5020.2009,4910.1971,5020.2009,5024.2046,-49.2164,-0.9796,99202180,85713850537
2019/6/24,'000905,中证500,5024.2046,5038.4798,4996.1699,5032.3746,5021.3051,2.8995,0.0577,99620157,86442218789
2019/6/21,'000905,中证500,5021.3051,5045.7149,4973.5853,4973.5853,4954.7338,66.5713,1.3436,122814214,1.07E+11
2019/6/20,'000905,中证500,4954.7338,4987.5951,4837.1763,4853.2088,4858.9164,95.8174,1.972,119695961,1.03E+11
2019/6/19,'000905,中证500,4858.9164,4931.1098,4856.9033,4902.9598,4797.1468,61.7696,1.2876,98274376,88246816061
2019/6/18,'000905,中证500,4797.1468,4825.6252,4773.5495,4804.3018,4802.8185,-5.6717,-0.1181,66523897,56694905767
2019/6/17,'000905,中证500,4802.8185,4826.5959,4779.6429,4796.1203,4795.5267,7.2918,0.1521,73361138,64090002526
2019/6/14,'000905,中证500,4795.5267,4893.9284,4786.195,4880.2264,4877.6505,-82.1238,-1.6837,102803894,83140662638
2019/6/13,'000905,中证500,4877.6505,4892.5811,4831.5194,4855.5398,4863.4922,14.1583,0.2911,96172538,79697102665
2019/6/12,'000905,中证500,4863.4922,4917.0919,4852.9834,4889.3606,4901.4723,-37.9801,-0.7749,107847561,94685225285
2019/6/11,'000905,中证500,4901.4723,4903.8673,4728.4832,4730.8093,4725.2643,176.208,3.7291,116811446,99669915566
2019/6/10,'000905,中证500,4725.2643,4750.5423,4662.7808,4693.7633,4678.7844,46.4799,0.9934,73361381,63265364509
2019/6/6,'000905,中证500,4678.7844,4776.6879,4668.5413,4776.4896,4783.8245,-105.0401,-2.1957,83416931,70429637482
2019/6/5,'000905,中证500,4783.8245,4850.8038,4777.9781,4837.895,4795.4129,-11.5884,-0.2417,81300165,72772853683
2019/6/4,'000905,中证500,4795.4129,4853.8105,4768.0393,4847.6634,4853.8153,-58.4024,-1.2032,86751653,77250794625
2019/6/3,'000905,中证500,4853.8153,4942.0652,4838.3523,4921.7084,4912.0005,-58.1852,-1.1846,98540830,83580691984
2019/5/31,'000905,中证500,4912.0005,4969.0513,4902.7379,4923.9199,4926.403,-14.4025,-0.2924,86716729,75731116074
2019/5/30,'000905,中证500,4926.403,4933.8544,4865.7753,4933.5006,4956.8638,-30.4608,-0.6145,94779602,80822550059
2019/5/29,'000905,中证500,4956.8638,4992.9887,4930.4307,4943.5678,4955.4855,1.3783,0.0278,85876852,78641296291
2019/5/28,'000905,中证500,4955.4855,5002.2491,4933.8967,4965.5908,4962.947,-7.4615,-0.1503,90263989,83641973469
2019/5/27,'000905,中证500,4962.947,4974.2676,4824.142,4848.6417,4841.7573,121.1897,2.503,93076414,81678357211
2019/5/24,'000905,中证500,4841.7573,4892.4587,4831.3352,4848.5757,4872.9202,-31.1629,-0.6395,77933436,69305381771
2019/5/23,'000905,中证500,4872.9202,4957.9863,4860.1881,4955.2522,4976.3929,-103.4727,-2.0793,90563681,82582767292
2019/5/22,'000905,中证500,4976.3929,5018.1092,4941.0098,5002.1602,5009.8725,-33.4796,-0.6683,94092709,86507936443
2019/5/21,'000905,中证500,5009.8725,5026.2842,4904.8232,4917.3424,4923.5589,86.3136,1.7531,100837073,91301255168
2019/5/20,'000905,中证500,4923.5589,4947.7455,4835.8087,4937.1767,4942.5792,-19.0203,-0.3848,95686497,84271517275
2019/5/17,'000905,中证500,4942.5792,5116.9934,4923.6727,5112.2411,5108.3588,-165.7796,-3.2453,119071213,1.04E+11
2019/5/16,'000905,中证500,5108.3588,5118.4448,5059.2068,5071.1085,5076.555,31.8038,0.6265,104422166,91206178691
2019/5/15,'000905,中证500,5076.555,5086.7298,4999.3368,5002.6051,4965.6124,110.9426,2.2342,97463860,88150026771
2019/5/14,'000905,中证500,4965.6124,5018.4131,4941.9271,4942.3937,5005.9044,-40.292,-0.8049,87540969,78269150192
2019/5/13,'000905,中证500,5005.9044,5040.5037,4985.1882,5009.4748,5064.323,-58.4186,-1.1535,91736394,81269399675
2019/5/10,'000905,中证500,5064.323,5064.323,4842.6072,4940.4814,4888.4128,175.9102,3.5985,122177483,1.04E+11
2019/5/9,'000905,中证500,4888.4128,4955.7835,4879.6945,4897.9781,4947.7419,-59.3291,-1.1991,90934656,75438861419
2019/5/8,'000905,中证500,4947.7419,5028.526,4842.5603,4865.7878,4973.4043,-25.6624,-0.516,107738121,88503433406
2019/5/7,'000905,中证500,4973.4043,4990.1939,4886.0568,4933.0425,4908.7984,64.6059,1.3161,116573687,97660954760
2019/5/6,'000905,中证500,4908.7984,5125.1616,4874.6433,5122.4696,5307.56,-398.7616,-7.5131,143386233,1.17E+11
2019/4/30,'000905,中证500,5307.56,5349.9438,5244.0447,5244.0447,5265.6011,41.9589,0.7968,102190340,90849649254
2019/4/29,'000905,中证500,5265.6011,5421.6568,5252.0486,5405.1641,5408.0306,-142.4295,-2.6337,138672387,1.20E+11
2019/4/26,'000905,中证500,5408.0306,5496.0353,5407.1942,5427.6228,5458.4194,-50.3888,-0.9231,124279880,1.09E+11
2019/4/25,'000905,中证500,5458.4194,5662.7898,5457.8254,5652.0056,5679.7256,-221.3062,-3.8964,151401718,1.32E+11
2019/4/24,'000905,中证500,5679.7256,5682.4788,5568.408,5636.4016,5628.0624,51.6632,0.918,134784412,1.22E+11
2019/4/23,'000905,中证500,5628.0624,5710.7334,5610.7353,5710.7334,5723.0417,-94.9793,-1.6596,149871461,1.34E+11
2019/4/22,'000905,中证500,5723.0417,5824.5207,5704.9769,5821.0229,5810.1798,-87.1381,-1.4997,158161026,1.43E+11
2019/4/19,'000905,中证500,5810.1798,5810.1798,5710.7953,5762.5009,5775.171,35.0088,0.6062,148724289,1.34E+11
2019/4/18,'000905,中证500,5775.171,5826.6736,5762.5678,5804.3014,5807.7288,-32.5578,-0.5606,151322505,1.41E+11
2019/4/17,'000905,中证500,5807.7288,5840.6249,5757.9952,5776.6352,5777.0111,30.7177,0.5317,169800155,1.59E+11
2019/4/16,'000905,中证500,5777.0111,5777.0111,5583.6142,5625.1221,5655.9825,121.0286,2.1398,156029632,1.47E+11
2019/4/15,'000905,中证500,5655.9825,5815.3916,5654.3441,5795.5011,5714.3676,-58.3851,-1.0217,157754136,1.48E+11
2019/4/12,'000905,中证500,5714.3676,5749.3368,5673.7447,5720.0481,5727.1749,-12.8073,-0.2236,140078341,1.26E+11
2019/4/11,'000905,中证500,5727.1749,5866.9221,5720.5516,5852.636,5850.7609,-123.586,-2.1123,165876073,1.57E+11
2019/4/10,'000905,中证500,5850.7609,5906.4273,5782.3689,5826.0258,5858.0464,-7.2855,-0.1244,178753607,1.73E+11
2019/4/9,'000905,中证500,5858.0464,5877.84,5798.3736,5834.29,5847.6296,10.4168,0.1781,179363502,1.69E+11
2019/4/8,'000905,中证500,5847.6296,5939.4979,5765.9069,5921.2105,5871.5575,-23.9279,-0.4075,238317466,2.23E+11
2019/4/4,'000905,中证500,5871.5575,5894.9882,5813.4624,5868.3919,5836.0369,35.5206,0.6086,208834859,1.97E+11
2019/4/3,'000905,中证500,5836.0369,5843.468,5724.1257,5744.2215,5775.5497,60.4872,1.0473,199104763,1.82E+11
2019/4/2,'000905,中证500,5775.5497,5833.0223,5750.3296,5794.7878,5757.8379,17.7118,0.3076,228750284,2.16E+11
2019/4/1,'000905,中证500,5757.8379,5763.5806,5591.6651,5591.6651,5547.6561,210.1818,3.7887,221181631,2.08E+11
2019/3/29,'000905,中证500,5547.6561,5550.7601,5346.2139,5370.4209,5370.1234,177.5327,3.3059,178333017,1.65E+11
2019/3/28,'000905,中证500,5370.1234,5487.7654,5370.1234,5432.9438,5447.8795,-77.7561,-1.4273,149261082,1.41E+11
2019/3/27,'000905,中证500,5447.8795,5447.8795,5333.7848,5431.9779,5394.8787,53.0008,0.9824,144956608,1.35E+11
2019/3/26,'000905,中证500,5394.8787,5589.4127,5380.8535,5571.5251,5549.6711,-154.7924,-2.7892,176164730,1.61E+11
2019/3/25,'000905,中证500,5549.6711,5629.2277,5507.3576,5521.251,5622.1402,-72.4691,-1.289,178432937,1.66E+11
2019/3/22,'000905,中证500,5622.1402,5625.095,5505.8058,5591.0427,5589.478,32.6622,0.5844,181954823,1.69E+11
2019/3/21,'000905,中证500,5589.478,5634.6618,5513.392,5525.9922,5515.7856,73.6924,1.336,207150045,1.84E+11
2019/3/20,'000905,中证500,5515.7856,5533.0525,5415.7549,5518.3087,5522.1801,-6.3945,-0.1158,176820735,1.54E+11
2019/3/19,'000905,中证500,5522.1801,5555.1227,5486.7986,5505.6985,5501.183,20.9971,0.3817,166713931,1.50E+11
2019/3/18,'000905,中证500,5501.183,5501.183,5333.2557,5387.3756,5359.0087,142.1743,2.653,172655255,1.54E+11
2019/3/15,'000905,中证500,5359.0087,5418.3293,5308.0621,5328.8085,5298.5024,60.5063,1.142,152846465,1.40E+11
2019/3/14,'000905,中证500,5298.5024,5432.5207,5236.7529,5381.11,5424.8642,-126.3618,-2.3293,178608679,1.54E+11
2019/3/13,'000905,中证500,5424.8642,5557.1556,5388.2464,5557.1556,5551.0029,-126.1387,-2.2724,224349236,2.01E+11
2019/3/12,'000905,中证500,5551.0029,5591.6863,5458.7596,5500.9359,5456.381,94.6219,1.7342,249333993,2.16E+11
2019/3/11,'000905,中证500,5456.381,5456.4199,5272.1903,5279.7507,5245.6999,210.6811,4.0163,214252213,1.86E+11
2019/3/8,'000905,中证500,5245.6999,5480.1728,5245.5313,5340.1057,5458.6153,-212.9154,-3.9005,285680249,2.30E+11
2019/3/7,'000905,中证500,5458.6153,5512.6438,5353.5735,5381.2266,5390.0294,68.5859,1.2725,266967220,2.15E+11
2019/3/6,'000905,中证500,5390.0294,5395.554,5256.7934,5328.1279,5295.2878,94.7416,1.7892,264964318,2.10E+11
2019/3/5,'000905,中证500,5295.2878,5295.2878,5125.154,5146.6204,5158.2467,137.0411,2.6567,206891261,1.68E+11
2019/3/4,'000905,中证500,5158.2467,5253.388,5108.2823,5112.9515,5067.225,91.0217,1.7963,232446864,1.84E+11
2019/3/1,'000905,中证500,5067.225,5067.3068,4984.993,5047.2277,5025.2913,41.9337,0.8345,149828330,1.13E+11
2019/2/28,'000905,中证500,5025.2913,5072.6687,4994.0501,5017.4403,5017.8842,7.4071,0.1476,156042877,1.17E+11
2019/2/27,'000905,中证500,5017.8842,5093.7952,4964.623,5027.3875,5038.5435,-20.6593,-0.41,208854087,1.55E+11
2019/2/26,'000905,中证500,5038.5435,5149.6229,5004.552,5059.284,5044.3466,-5.8031,-0.115,262833265,1.96E+11
2019/2/25,'000905,中证500,5044.3466,5045.0755,4835.4825,4840.5434,4777.2977,267.0489,5.59,241783579,1.91E+11
2019/2/22,'000905,中证500,4777.2977,4777.2977,4649.2158,4651.538,4659.1431,118.1546,2.536,146166142,1.12E+11
2019/2/21,'000905,中证500,4659.1431,4750.418,4643.1096,4666.2814,4667.6243,-8.4812,-0.1817,145951113,1.11E+11
2019/2/20,'000905,中证500,4667.6243,4677.9779,4619.46,4667.3534,4667.2836,0.3407,0.0073,120213129,87303394555
2019/2/19,'000905,中证500,4667.2836,4706.5253,4614.2779,4683.3252,4660.999,6.2846,0.1348,143874768,1.06E+11
2019/2/18,'000905,中证500,4660.999,4660.999,4527.9685,4527.9685,4502.7348,158.2642,3.5148,124124004,92189941713
2019/2/15,'000905,中证500,4502.7348,4544.3864,4497.3858,4523.9449,4532.1699,-29.4351,-0.6495,93511607,67254618818
2019/2/14,'000905,中证500,4532.1699,4555.2331,4494.5521,4507.8406,4512.4088,19.7611,0.4379,94828533,70164059523
2019/2/13,'000905,中证500,4512.4088,4526.2699,4433.0271,4442.7279,4439.485,72.9238,1.6426,113218903,82940466826
2019/2/12,'000905,中证500,4439.485,4452.5007,4394.8339,4398.4427,4402.8668,36.6182,0.8317,85271156,61588925289
2019/2/11,'000905,中证500,4402.8668,4403.7282,4306.2006,4306.2006,4294.2696,108.5972,2.5289,75297356,56743679262
2019/2/1,'000905,中证500,4294.2696,4295.0379,4189.1098,4189.1098,4176.4739,117.7957,2.8205,66099677,47693471397
2019/1/31,'000905,中证500,4176.4739,4240.7162,4151.414,4203.9772,4211.6235,-35.1496,-0.8346,71511205,47694716159
2019/1/30,'000905,中证500,4211.6235,4266.8811,4211.1908,4235.2746,4254.2875,-42.664,-1.0028,58513770,42466758483
2019/1/29,'000905,中证500,4254.2875,4301.4692,4188.594,4301.4692,4307.2196,-52.9321,-1.2289,77753727,54223809273
2019/1/28,'000905,中证500,4307.2196,4370.898,4297.9632,4341.4922,4318.4417,-11.2221,-0.2599,67279935,49287478132
2019/1/25,'000905,中证500,4318.4417,4359.4637,4315.9525,4341.4133,4338.17,-19.7283,-0.4548,71657478,52504910506
2019/1/24,'000905,中证500,4338.17,4363.2181,4292.8296,4318.7091,4315.6846,22.4854,0.521,70630305,51572057927
2019/1/23,'000905,中证500,4315.6846,4322.8895,4292.0872,4298.938,4308.2518,7.4328,0.1725,58485735,40571874370
2019/1/22,'000905,中证500,4308.2518,4370.8568,4291.9624,4370.8568,4373.6333,-65.3815,-1.4949,69496672,47826602461
2019/1/21,'000905,中证500,4373.6333,4395.0631,4352.8102,4354.6997,4347.8112,25.8221,0.5939,72781531,52937642778
2019/1/18,'000905,中证500,4347.8112,4351.4382,4297.4773,4307.1386,4303.7308,44.0804,1.0242,83371611,55476936297
2019/1/17,'000905,中证500,4303.7308,4347.1786,4297.6681,4334.6309,4336.8779,-33.1471,-0.7643,74562113,48421136078
2019/1/16,'000905,中证500,4336.8779,4364.0963,4330.7437,4347.0758,4347.3555,-10.4776,-0.241,69274744,50030063790
2019/1/15,'000905,中证500,4347.3555,4350.9338,4271.6362,4282.9863,4286.5474,60.8081,1.4186,72005181,50608143347
2019/1/14,'000905,中证500,4286.5474,4325.9474,4278.761,4317.5239,4314.8757,-28.3283,-0.6565,67679614,44765955490
2019/1/11,'000905,中证500,4314.8757,4316.5413,4267.2889,4282.3935,4281.8606,33.0151,0.771,68355085,46599960152
2019/1/10,'000905,中证500,4281.8606,4319.4941,4274.1955,4289.5591,4288.7717,-6.9111,-0.1611,68910889,49243142091
2019/1/9,'000905,中证500,4288.7717,4354.1986,4280.6556,4286.231,4277.2967,11.475,0.2683,85153595,61510931891
2019/1/8,'000905,中证500,4277.2967,4289.6278,4264.6001,4278.2802,4288.3234,-11.0267,-0.2571,69556937,49700132327
2019/1/7,'000905,中证500,4288.3234,4297.0238,4223.4585,4235.0346,4210.8786,77.4448,1.8392,81153450,59231303976
2019/1/4,'000905,中证500,4210.8786,4210.8786,4071.6898,4075.6217,4112.807,98.0716,2.3845,73448737,52230681319
2019/1/3,'000905,中证500,4112.807,4182.1983,4110.527,4131.6949,4131.9567,-19.1497,-0.4635,55491244,41103713166
2019/1/2,'000905,中证500,4131.9567,4179.7233,4125.9356,4176.1098,4168.0363,-36.0796,-0.8656,47494449,35572462261
2018/12/28,'000905,中证500,4168.0363,4192.6955,4138.9346,4168.9399,4161.2702,6.7661,0.1626,49964185,37350056815
2018/12/27,'000905,中证500,4161.2702,4272.8081,4159.7661,4263.3345,4208.4053,-47.1351,-1.12,54219393,40327766018
2018/12/26,'000905,中证500,4208.4053,4241.3508,4194.305,4218.6618,4225.5124,-17.1071,-0.4049,45032933,34328585011
2018/12/25,'000905,中证500,4225.5124,4244.9521,4132.7639,4233.5432,4274.7218,-49.2094,-1.1512,60383673,43750314456
2018/12/24,'000905,中证500,4274.7218,4276.9745,4215.0226,4227.354,4231.144,43.5778,1.0299,41841941,32706121620
2018/12/21,'000905,中证500,4231.144,4260.289,4204.486,4246.4287,4259.7614,-28.6174,-0.6718,47110425,35374801447
2018/12/20,'000905,中证500,4259.7614,4274.0116,4225.1345,4240.3729,4247.8991,11.8623,0.2793,46967852,34730999574
2018/12/19,'000905,中证500,4247.8991,4315.1081,4245.1504,4311.2792,4307.2675,-59.3684,-1.3783,46260174,33854346744
2018/12/18,'000905,中证500,4307.2675,4339.4043,4266.4517,4308.0478,4330.6465,-23.379,-0.5399,51303478,37327896872
2018/12/17,'000905,中证500,4330.6465,4341.2033,4285.2144,4322.5935,4337.1025,-6.456,-0.1489,51502815,38561891398
2018/12/14,'000905,中证500,4337.1025,4439.0458,4331.3785,4436.0023,4443.1572,-106.0547,-2.3869,65786546,47335305358
2018/12/13,'000905,中证500,4443.1572,4471.2565,4378.4604,4405.0861,4393.324,49.8332,1.1343,63613910,47775555072
2018/12/12,'000905,中证500,4393.324,4417.6041,4381.3236,4408.9142,4395.5702,-2.2462,-0.0511,48093612,35826068754
2018/12/11,'000905,中证500,4395.5702,4398.063,4365.1182,4373.0273,4359.3122,36.258,0.8317,50430781,37194242182
2018/12/10,'000905,中证500,4359.3122,4396.4047,4350.2267,4381.3803,4410.9593,-51.6471,-1.1709,53940348,40103184692
2018/12/7,'000905,中证500,4410.9593,4432.3298,4397.4243,4419.6086,4411.0884,-0.1291,-0.0029,51755054,41253201540
2018/12/6,'000905,中证500,4411.0884,4483.3157,4405.8361,4476.8102,4502.7021,-91.6137,-2.0346,66047596,52051360375
2018/12/5,'000905,中证500,4502.7021,4532.2794,4445.9731,4456.1979,4536.2104,-33.5083,-0.7387,74275973,55251925549
2018/12/4,'000905,中证500,4536.2104,4538.423,4492.0568,4506.2466,4515.1735,21.0369,0.4659,76280213,56315559771
2018/12/3,'000905,中证500,4515.1735,4536.8317,4460.3878,4483.6634,4376.6511,138.5224,3.165,96265752,72617444583
2018/11/30,'000905,中证500,4376.6511,4385.0031,4291.8111,4334.0405,4345.703,30.9481,0.7122,63848789,44026264210
2018/11/29,'000905,中证500,4345.703,4473.3074,4344.9003,4462.7925,4441.8569,-96.1539,-2.1647,77102481,52609677007
2018/11/28,'000905,中证500,4441.8569,4441.8569,4333.0553,4389.8322,4387.6515,54.2054,1.2354,72507931,50581746734
2018/11/27,'000905,中证500,4387.6515,4416.357,4361.0232,4393.2898,4367.4619,20.1896,0.4623,62352710,43832226111
2018/11/26,'000905,中证500,4367.4619,4408.1135,4347.7472,4371.4238,4374.7644,-7.3025,-0.1669,68584699,45641649803
2018/11/23,'000905,中证500,4374.7644,4547.5147,4365.3486,4542.1102,4551.3264,-176.562,-3.8794,92074828,64245132838
2018/11/22,'000905,中证500,4551.3264,4583.3734,4528.2409,4562.6424,4554.6747,-3.3483,-0.0735,75274993,54157291828
2018/11/21,'000905,中证500,4554.6747,4564.5342,4476.4164,4483.378,4537.4493,17.2254,0.3796,90156627,65298600566
2018/11/20,'000905,中证500,4537.4493,4645.9,4535.8739,4629.1263,4670.737,-133.2877,-2.8537,103124225,76300239207
2018/11/19,'000905,中证500,4670.737,4677.9674,4612.4837,4660.475,4659.0965,11.6405,0.2498,111015106,82549163316
2018/11/16,'000905,中证500,4659.0965,4691.5609,4609.8319,4625.0038,4619.8141,39.2824,0.8503,110671824,82381068855
