日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2019/8/20,'399001,深证成指,9328.7292,9389.3931,9301.9192,9340.6639,9328.9716,-0.2424,-0.0026,13548219863,1.63E+11
2019/8/19,'399001,深证成指,9328.9716,9328.9716,9141.8916,9165.8011,9060.9173,268.0543,2.9584,14723334598,1.87E+11
2019/8/16,'399001,深证成指,9060.9173,9136.2147,8995.5675,9007.1491,9009.6788,51.2385,0.5687,10522448380,1.33E+11
2019/8/15,'399001,深证成指,9009.6788,9011.7733,8758.0448,8779.5338,8966.4691,43.2097,0.4819,9896677100,1.19E+11
2019/8/14,'399001,深证成指,8966.4691,9060.3985,8956.0768,9034.0501,8902.6322,63.8369,0.7171,9881255295,1.25E+11
2019/8/13,'399001,深证成指,8902.6322,8960.0202,8869.4559,8910.1464,8978.5219,-75.8897,-0.8452,7532163338,96268142630
2019/8/12,'399001,深证成指,8978.5219,8978.5219,8798.4951,8816.8869,8795.1808,183.3411,2.0846,8496984557,1.10E+11
2019/8/9,'399001,深证成指,8795.1808,8970.5151,8780.7168,8963.4729,8919.2764,-124.0956,-1.3913,8606566915,1.11E+11
2019/8/8,'399001,深证成指,8919.2764,8936.4849,8859.4775,8870.1816,8814.744,104.5324,1.1859,7838279329,96935460724
2019/8/7,'399001,深证成指,8814.744,8933.9908,8814.744,8919.8906,8859.4705,-44.7265,-0.5048,8136569158,99006015416
2019/8/6,'399001,深证成指,8859.4705,8898.384,8669.8954,8805.1548,8984.7281,-125.2576,-1.3941,12333319987,1.41E+11
2019/8/5,'399001,深证成指,8984.7281,9168.1043,8984.7281,9093.0678,9136.4601,-151.732,-1.6607,9404983422,1.17E+11
2019/8/2,'399001,深证成指,9136.4601,9150.7301,9020.2634,9049.3525,9268.0539,-131.5938,-1.4199,10322417933,1.26E+11
2019/8/1,'399001,深证成指,9268.0539,9327.9389,9223.3059,9278.8325,9326.6147,-58.5608,-0.6279,8309441727,1.06E+11
2019/7/31,'399001,深证成指,9326.6147,9374.4393,9318.5857,9374.4393,9399.1014,-72.4867,-0.7712,8220079031,99284554446
2019/7/30,'399001,深证成指,9399.1014,9469.0761,9362.2301,9362.2301,9354.2767,44.8247,0.4792,10031109070,1.15E+11
2019/7/29,'399001,深证成指,9354.2767,9376.4243,9310.6341,9350.2119,9349.0021,5.2746,0.0564,8547881571,1.04E+11
2019/7/26,'399001,深证成指,9349.0021,9363.27,9294.6051,9310.6464,9344.8177,4.1844,0.0448,8172693172,99911479501
2019/7/25,'399001,深证成指,9344.8177,9344.8177,9247.9664,9265.3094,9266.2977,78.52,0.8474,9903726334,1.20E+11
2019/7/24,'399001,深证成指,9266.2977,9312.6734,9203.228,9203.228,9175.832,90.4657,0.9859,9362707440,1.15E+11
2019/7/23,'399001,深证成指,9175.832,9175.832,9104.756,9125.4593,9122.6367,53.1953,0.5831,7081916175,91077842319
2019/7/22,'399001,深证成指,9122.6367,9254.6487,9073.488,9247.2813,9228.5537,-105.917,-1.1477,9291176244,1.06E+11
2019/7/19,'399001,深证成指,9228.5537,9298.208,9198.8165,9198.8165,9154.6503,73.9034,0.8073,8775176742,1.01E+11
2019/7/18,'399001,深证成指,9154.6503,9258.122,9153.0078,9258.122,9301.9982,-147.3479,-1.584,9660485757,1.04E+11
2019/7/17,'399001,深证成指,9301.9982,9354.8116,9242.2533,9274.6914,9283.4086,18.5896,0.2002,11009044321,1.16E+11
2019/7/16,'399001,深证成指,9283.4086,9324.9071,9255.429,9294.5562,9309.4155,-26.0069,-0.2794,9123726252,1.04E+11
2019/7/15,'399001,深证成指,9309.4155,9358.0798,9066.712,9181.0265,9213.3827,96.0328,1.0423,10639598431,1.28E+11
2019/7/12,'399001,深证成指,9213.3827,9236.4226,9122.4089,9161.2706,9152.7709,60.6118,0.6622,7520803106,91090719759
2019/7/11,'399001,深证成指,9152.7709,9282.9475,9121.4553,9216.9495,9166.1466,-13.3757,-0.1459,7473065909,95518497808
2019/7/10,'399001,深证成指,9166.1466,9239.2839,9130.5274,9231.8567,9198.7851,-32.6385,-0.3548,7491261972,89980945257
2019/7/9,'399001,深证成指,9198.7851,9221.7191,9119.6537,9178.907,9186.2871,12.498,0.1361,7180951833,94077274643
2019/7/8,'399001,深证成指,9186.2871,9420.2382,9124.1595,9419.688,9443.2151,-256.928,-2.7208,10413371201,1.27E+11
2019/7/5,'399001,深证成指,9443.2151,9464.3904,9345.788,9379.9388,9368.3046,74.9105,0.7996,7451642509,1.03E+11
2019/7/4,'399001,深证成指,9368.3046,9466.0203,9323.0737,9435.0422,9419.8389,-51.5343,-0.5471,9092347726,1.16E+11
2019/7/3,'399001,深证成指,9419.8389,9520.379,9376.3071,9519.7998,9545.5222,-125.6833,-1.3167,10427917198,1.36E+11
2019/7/2,'399001,深证成指,9545.5222,9560.518,9483.1551,9516.4173,9530.4639,15.0583,0.158,13125903594,1.55E+11
2019/7/1,'399001,深证成指,9530.4639,9530.4639,9339.7699,9384.7881,9178.3135,352.1504,3.8368,15363196906,1.87E+11
2019/6/28,'399001,深证成指,9178.3135,9236.0636,9126.8875,9236.0636,9239.4839,-61.1704,-0.6621,8641045146,1.02E+11
2019/6/27,'399001,深证成指,9239.4839,9274.4243,9152.6343,9154.0387,9122.4255,117.0584,1.2832,9647331797,1.29E+11
2019/6/26,'399001,深证成指,9122.4255,9164.2803,9040.3205,9064.126,9118.1019,4.3236,0.0474,7720017918,97502656686
2019/6/25,'399001,深证成指,9118.1019,9206.1836,9004.7594,9206.1836,9212.1172,-94.0153,-1.0206,10569846493,1.25E+11
2019/6/24,'399001,深证成指,9212.1172,9251.4845,9171.3509,9220.2255,9214.2673,-2.1501,-0.0233,10493398874,1.25E+11
2019/6/21,'399001,深证成指,9214.2673,9252.546,9158.3242,9181.6414,9134.9593,79.308,0.8682,14312306945,1.67E+11
2019/6/20,'399001,深证成指,9134.9593,9183.1469,8900.7495,8923.5677,8925.7291,209.2302,2.3441,13487418951,1.61E+11
2019/6/19,'399001,深证成指,8925.7291,9084.1806,8923.4371,9051.8459,8804.3158,121.4133,1.379,11247086724,1.39E+11
2019/6/18,'399001,深证成指,8804.3158,8839.2311,8722.934,8785.7697,8780.8728,23.443,0.267,7052002467,80796890148
2019/6/17,'399001,深证成指,8780.8728,8864.7722,8753.4194,8807.8356,8810.1267,-29.2539,-0.332,7642723837,87189340595
2019/6/14,'399001,深证成指,8810.1267,8994.1618,8801.3262,8956.9231,8951.6065,-141.4798,-1.5805,10448641440,1.12E+11
2019/6/13,'399001,深证成指,8951.6065,8974.7967,8866.2233,8948.5771,8954.7162,-3.1097,-0.0347,9730236450,1.08E+11
2019/6/12,'399001,深证成指,8954.7162,9038.8716,8930.9101,9008.5649,9037.6733,-82.9571,-0.9179,11475028120,1.25E+11
2019/6/11,'399001,深证成指,9037.6733,9045.1172,8718.4719,8721.2723,8711.7859,325.8874,3.7408,13459533634,1.54E+11
2019/6/10,'399001,深证成指,8711.7859,8748.9725,8582.4777,8621.732,8584.9395,126.8464,1.4775,8677116511,1.00E+11
2019/6/6,'399001,深证成指,8584.9395,8741.827,8557.5824,8741.827,8746.0462,-161.1067,-1.8421,9295929678,1.04E+11
2019/6/5,'399001,深证成指,8746.0462,8851.1196,8729.2109,8831.1345,8748.2714,-2.2252,-0.0254,8760173489,1.07E+11
2019/6/4,'399001,深证成指,8748.2714,8868.0891,8697.4947,8854.4957,8856.9866,-108.7152,-1.2275,9541887128,1.11E+11
2019/6/3,'399001,深证成指,8856.9866,9012.0826,8826.7496,8953.3691,8922.6946,-65.708,-0.7364,10727654101,1.21E+11
2019/5/31,'399001,深证成指,8922.6946,9016.1603,8892.12,8939.411,8943.349,-20.6544,-0.2309,9567175495,1.07E+11
2019/5/30,'399001,深证成指,8943.349,8974.4042,8845.8263,8974.4042,9010.358,-67.009,-0.7437,10591751960,1.14E+11
2019/5/29,'399001,深证成指,9010.358,9077.5116,8956.7177,8971.2222,9035.6934,-25.3354,-0.2804,9641590477,1.09E+11
2019/5/28,'399001,深证成指,9035.6934,9082.6981,8946.6999,8979.5787,8979.8265,55.8669,0.6221,10965930658,1.27E+11
2019/5/27,'399001,深证成指,8979.8265,9003.8737,8732.9845,8795.1429,8776.7655,203.061,2.3136,11719134885,1.29E+11
2019/5/24,'399001,深证成指,8776.7655,8880.8123,8745.5953,8788.172,8809.5348,-32.7693,-0.372,9304759802,1.03E+11
2019/5/23,'399001,深证成指,8809.5348,8997.2518,8789.4104,8997.2518,9041.2237,-231.6889,-2.5626,11131803044,1.29E+11
2019/5/22,'399001,深证成指,9041.2237,9132.3748,8986.5289,9068.9948,9087.5211,-46.2974,-0.5095,11148617470,1.29E+11
2019/5/21,'399001,深证成指,9087.5211,9120.6925,8892.1452,8920.4562,8916.1069,171.4142,1.9225,11825061982,1.32E+11
2019/5/20,'399001,深证成指,8916.1069,8994.1766,8792.8442,8980.8037,9000.1885,-84.0816,-0.9342,11394199791,1.28E+11
2019/5/17,'399001,深证成指,9000.1885,9303.0534,8964.3695,9299.4626,9293.3238,-293.1353,-3.1543,13581985836,1.51E+11
2019/5/16,'399001,深证成指,9293.3238,9307.219,9211.7516,9247.9924,9259.0294,34.2944,0.3704,11732707031,1.35E+11
2019/5/15,'399001,深证成指,9259.0294,9282.9644,9123.9045,9125.2676,9038.3643,220.6651,2.4414,11060121038,1.34E+11
2019/5/14,'399001,深证成指,9038.3643,9142.4583,8996.9242,8998.9685,9103.3625,-64.9982,-0.714,10081916888,1.19E+11
2019/5/13,'399001,深证成指,9103.3625,9191.0702,9059.3217,9112.5224,9235.3885,-132.026,-1.4296,10640362255,1.25E+11
2019/5/10,'399001,深证成指,9235.3885,9238.547,8820.5934,8988.9213,8877.3072,358.0813,4.0337,14509095625,1.67E+11
2019/5/9,'399001,深证成指,8877.3072,9012.239,8860.175,8919.5006,9002.5326,-125.2254,-1.391,10167859161,1.17E+11
2019/5/8,'399001,深证成指,9002.5326,9167.8092,8873.438,8899.9116,9089.4581,-86.9255,-0.9563,12112800671,1.32E+11
2019/5/7,'399001,深证成指,9089.4581,9160.5182,8928.5704,9011.5174,8943.5206,145.9375,1.6318,13070559135,1.54E+11
2019/5/6,'399001,深证成指,8943.5206,9333.9161,8893.1468,9289.7431,9674.5346,-731.014,-7.5561,16793932558,1.92E+11
2019/4/30,'399001,深证成指,9674.5346,9730.5474,9573.3928,9573.4108,9622.4933,52.0413,0.5408,11344555895,1.39E+11
2019/4/29,'399001,深证成指,9622.4933,9822.8151,9597.0883,9775.9513,9780.8219,-158.3286,-1.6188,15549874628,1.82E+11
2019/4/26,'399001,深证成指,9780.8219,9927.7422,9774.7511,9852.94,9907.6247,-126.8028,-1.2799,14062299675,1.71E+11
2019/4/25,'399001,深证成指,9907.6247,10209.1396,9902.0162,10186.2264,10236.2709,-328.6462,-3.2106,17278248370,1.98E+11
2019/4/24,'399001,深证成指,10236.2709,10239.3703,10023.9095,10162.3809,10124.6598,111.6111,1.1024,16133700280,1.83E+11
2019/4/23,'399001,深证成指,10124.6598,10247.3898,10091.9188,10206.0242,10224.3066,-99.6468,-0.9746,15902733731,1.90E+11
2019/4/22,'399001,深证成指,10224.3066,10418.7122,10192.5218,10418.7122,10418.241,-193.9344,-1.8615,17450514445,2.13E+11
2019/4/19,'399001,深证成指,10418.241,10418.241,10208.6102,10280.3379,10287.6651,130.5759,1.2692,15673624833,1.84E+11
2019/4/18,'399001,深证成指,10287.6651,10363.8514,10267.3077,10338.5036,10344.4287,-56.7636,-0.5487,15725408571,1.90E+11
2019/4/17,'399001,深证成指,10344.4287,10410.6524,10257.5608,10288.4502,10287.6409,56.7878,0.552,18828633339,2.33E+11
2019/4/16,'399001,深证成指,10287.6409,10287.6409,9928.2802,9993.2485,10053.7599,233.881,2.3263,17549010259,2.17E+11
2019/4/15,'399001,深证成指,10053.7599,10365.3074,10048.8338,10294.8245,10132.337,-78.5771,-0.7755,16805639419,2.08E+11
2019/4/12,'399001,深证成指,10132.337,10186.4659,10053.8123,10138.0881,10158.4004,-26.0634,-0.2566,14335290518,1.71E+11
2019/4/11,'399001,深证成指,10158.4004,10437.4532,10149.3833,10420.646,10435.08,-276.6796,-2.6514,17945863426,2.24E+11
2019/4/10,'399001,深证成指,10435.08,10529.7396,10328.6081,10403.2424,10436.6165,-1.5365,-0.0147,20652983149,2.62E+11
2019/4/9,'399001,深证成指,10436.6165,10438.993,10304.73,10368.0288,10351.8655,84.751,0.8187,18990653868,2.30E+11
2019/4/8,'399001,深证成指,10351.8655,10541.185,10226.2543,10510.4301,10415.7993,-63.9338,-0.6138,24806528452,2.90E+11
2019/4/4,'399001,深证成指,10415.7993,10453.5029,10309.5321,10379.1988,10340.5131,75.2862,0.7281,22284487479,2.65E+11
2019/4/3,'399001,深证成指,10340.5131,10350.5733,10166.669,10199.9661,10260.3595,80.1536,0.7812,21039566473,2.41E+11
2019/4/2,'399001,深证成指,10260.3595,10334.9549,10220.8066,10314.7919,10267.7017,-7.3422,-0.0715,24992411498,2.93E+11
2019/4/1,'399001,深证成指,10267.7017,10277.5486,9976.9794,9976.9794,9906.8639,360.8378,3.6423,25349640462,3.03E+11
2019/3/29,'399001,深证成指,9906.8639,9906.8639,9554.0656,9556.3009,9546.5072,360.3567,3.7747,20273047239,2.43E+11
2019/3/28,'399001,深证成指,9546.5072,9695.5194,9537.6082,9586.3782,9609.4352,-62.928,-0.6549,15411120671,1.84E+11
2019/3/27,'399001,深证成指,9609.4352,9609.4352,9446.3514,9582.0328,9513.0018,96.4334,1.0137,16162527919,1.83E+11
2019/3/26,'399001,深证成指,9513.0018,9780.0827,9487.0977,9753.1665,9701.6954,-188.6936,-1.945,19557296170,2.08E+11
2019/3/25,'399001,深证成指,9701.6954,9858.075,9680.9422,9705.0241,9879.2204,-177.525,-1.797,20582467709,2.21E+11
2019/3/22,'399001,深证成指,9879.2204,9891.8292,9692.2453,9871.9852,9869.7968,9.4236,0.0955,20307134539,2.16E+11
2019/3/21,'399001,深证成指,9869.7968,9934.8595,9771.8616,9808.7372,9800.6038,69.193,0.706,23432597044,2.42E+11
2019/3/20,'399001,深证成指,9800.6038,9848.7687,9642.6745,9828.0732,9839.744,-39.1402,-0.3978,20413924021,2.20E+11
2019/3/19,'399001,深证成指,9839.744,9908.1698,9774.7481,9844.4625,9843.4297,-3.6857,-0.0374,19353868452,2.17E+11
2019/3/18,'399001,深证成指,9843.4297,9843.4297,9510.6601,9583.445,9550.5379,292.8918,3.0668,19986112177,2.34E+11
2019/3/15,'399001,深证成指,9550.5379,9650.5442,9452.9063,9485.3333,9417.9265,132.6114,1.4081,18016538759,2.05E+11
2019/3/14,'399001,深证成指,9417.9265,9620.4614,9323.0592,9521.6249,9592.055,-174.1285,-1.8153,21364039988,2.33E+11
2019/3/13,'399001,深证成指,9592.055,9828.1488,9534.333,9828.1488,9841.2387,-249.1837,-2.532,26925649576,2.96E+11
2019/3/12,'399001,深证成指,9841.2387,9928.1998,9683.0664,9766.4985,9704.3276,136.9111,1.4108,30402297637,3.37E+11
2019/3/11,'399001,深证成指,9704.3276,9704.3276,9370.3782,9425.7979,9363.7241,340.6035,3.6375,26335969373,2.86E+11
2019/3/8,'399001,深证成指,9363.7241,9726.3044,9346.7276,9447.5981,9678.1144,-314.3903,-3.2485,34299047859,3.51E+11
2019/3/7,'399001,深证成指,9678.1144,9782.218,9546.5554,9685.2962,9700.4936,-22.3792,-0.2307,31327491242,3.26E+11
2019/3/6,'399001,深证成指,9700.4936,9707.9154,9518.7145,9640.9473,9595.743,104.7506,1.0916,32323770161,3.18E+11
2019/3/5,'399001,深证成指,9595.743,9595.743,9328.0027,9366.7667,9384.4154,211.3276,2.2519,25658491405,2.65E+11
2019/3/4,'399001,深证成指,9384.4154,9567.1513,9260.7269,9280.6515,9167.65,216.7654,2.3645,29554991542,3.16E+11
2019/3/1,'399001,深证成指,9167.65,9167.65,9005.4864,9111.9588,9031.9266,135.7234,1.5027,18970595666,1.93E+11
2019/2/28,'399001,深证成指,9031.9266,9097.4025,8970.648,9001.1841,9005.7655,26.1611,0.2905,18817110792,1.87E+11
2019/2/27,'399001,深证成指,9005.7655,9158.1964,8901.7174,9062.9652,9089.0405,-83.275,-0.9162,25864377162,2.52E+11
2019/2/26,'399001,深证成指,9089.0405,9276.451,9036.7457,9162.9162,9134.5806,-45.5401,-0.4985,34270093511,3.34E+11
2019/2/25,'399001,深证成指,9134.5806,9134.5806,8785.4194,8804.9663,8651.1965,483.3841,5.5875,31560535079,3.19E+11
2019/2/22,'399001,深证成指,8651.1965,8651.1965,8393.8629,8431.559,8451.71,199.4865,2.3603,19579266365,1.87E+11
2019/2/21,'399001,深证成指,8451.71,8619.6192,8416.167,8467.1516,8473.4267,-21.7167,-0.2563,19861603343,1.87E+11
2019/2/20,'399001,深证成指,8473.4267,8488.4735,8372.9634,8443.9761,8440.8701,32.5566,0.3857,16828963406,1.50E+11
2019/2/19,'399001,深证成指,8440.8701,8537.3462,8350.864,8480.7614,8446.9182,-6.0481,-0.0716,20397987059,1.86E+11
2019/2/18,'399001,深证成指,8446.9182,8446.9182,8187.8899,8187.8899,8125.6347,321.2835,3.9539,19436318573,1.73E+11
2019/2/15,'399001,深证成指,8125.6347,8223.6444,8117.5114,8198.4534,8219.9611,-94.3264,-1.1475,15380374671,1.35E+11
2019/2/14,'399001,深证成指,8219.9611,8260.3294,8141.0984,8182.3241,8171.2065,48.7546,0.5967,15969241325,1.36E+11
2019/2/13,'399001,深证成指,8171.2065,8191.9832,8016.7803,8029.9717,8010.0746,161.1319,2.0116,15928395637,1.50E+11
2019/2/12,'399001,深证成指,8010.0746,8027.6309,7903.9,7915.0639,7919.046,91.0286,1.1495,13174505207,1.16E+11
2019/2/11,'399001,深证成指,7919.046,7922.5363,7695.1745,7695.1745,7683.9971,235.0489,3.0589,10499425538,1.07E+11
2019/2/1,'399001,深证成指,7683.9971,7684.1118,7517.834,7524.6652,7479.2153,204.7818,2.738,8948052337,88385262617
2019/1/31,'399001,深证成指,7479.2153,7552.5597,7428.8629,7485.7865,7470.4715,8.7438,0.117,8986144450,84976733443
2019/1/30,'399001,深证成指,7470.4715,7580.2241,7470.3555,7518.0276,7551.3,-80.8285,-1.0704,7015795607,71027024362
2019/1/29,'399001,深证成指,7551.3,7578.131,7428.4019,7575.4344,7589.5808,-38.2808,-0.5044,8812202342,83122540710
2019/1/28,'399001,深证成指,7589.5808,7704.8462,7569.7731,7641.2893,7595.4528,-5.872,-0.0773,8418940731,86173141816
2019/1/25,'399001,深证成指,7595.4528,7657.0336,7554.5533,7581.286,7573.5246,21.9282,0.2895,8904849349,87327486823
2019/1/24,'399001,深证成指,7573.5246,7604.9926,7485.2414,7537.4979,7523.7737,49.7509,0.6612,8200020139,78521506054
2019/1/23,'399001,深证成指,7523.7737,7542.6454,7489.317,7493.0662,7516.7863,6.9874,0.093,6504159601,60689724018
2019/1/22,'399001,深证成指,7516.7863,7615.8017,7493.7773,7615.8017,7626.2354,-109.4491,-1.4352,7758864053,72956415162
2019/1/21,'399001,深证成指,7626.2354,7661.6183,7578.4871,7591.1912,7581.3888,44.8466,0.5915,9036992656,89843974601
2019/1/18,'399001,深证成指,7581.3888,7584.7628,7479.6557,7486.9485,7470.3551,111.0337,1.4863,9638324305,87319598554
2019/1/17,'399001,深证成指,7470.3551,7545.8129,7463.992,7534.0436,7540.4503,-70.0952,-0.9296,8512206015,75731340055
2019/1/16,'399001,深证成指,7540.4503,7586.6608,7518.7062,7545.3495,7547.3485,-6.8982,-0.0914,8908316764,83490263274
2019/1/15,'399001,深证成指,7547.3485,7549.6627,7386.1546,7403.7896,7409.1991,138.1494,1.8646,9064662867,87166279540
2019/1/14,'399001,深证成指,7409.1991,7488.364,7394.9571,7473.8841,7474.0087,-64.8096,-0.8671,8301435514,70970968648
2019/1/11,'399001,深证成指,7474.0087,7490.1697,7404.3092,7441.1755,7428.6136,45.3951,0.6111,8212260024,74931290857
2019/1/10,'399001,深证成指,7428.6136,7491.692,7415.2846,7442.6964,7447.9348,-19.3212,-0.2594,8779859970,80506613340
2019/1/9,'399001,深证成指,7447.9348,7552.197,7404.4864,7425.6354,7391.6482,56.2866,0.7615,10962105938,1.06E+11
2019/1/8,'399001,深证成指,7391.6482,7412.1854,7361.4137,7381.6105,7400.2046,-8.5564,-0.1156,9244875216,80472485489
2019/1/7,'399001,深证成指,7400.2046,7409.3824,7303.4643,7333.3171,7284.8403,115.3643,1.5836,10573704166,99461818121
2019/1/4,'399001,深证成指,7284.8403,7284.8403,7011.3275,7022.1229,7089.4406,195.3997,2.7562,10401235127,93787225354
2019/1/3,'399001,深证成指,7089.4406,7217.8325,7081.828,7134.1461,7149.2665,-59.8259,-0.8368,7202547548,69897202225
2019/1/2,'399001,深证成指,7149.2665,7266.4689,7136.9495,7259.489,7239.7891,-90.5226,-1.2503,6281613318,63756033352
2018/12/28,'399001,深证成指,7239.7891,7282.5011,7174.9044,7229.8725,7215.3379,24.4512,0.3389,6735121917,62681663869
2018/12/27,'399001,深证成指,7215.3379,7415.9248,7215.3379,7402.6001,7289.5457,-74.2078,-1.018,7402450460,68460873859
2018/12/26,'399001,深证成指,7289.5457,7369.8423,7277.5597,7323.988,7332.3467,-42.801,-0.5837,6079249798,55209552180
2018/12/25,'399001,深证成指,7332.3467,7362.0732,7180.0755,7308.6062,7392.5604,-60.2137,-0.8145,8003307698,71621413565
2018/12/24,'399001,深证成指,7392.5604,7393.7097,7293.1549,7315.2646,7337.5975,54.9629,0.7491,5768581921,56903685218
2018/12/21,'399001,深证成指,7337.5975,7405.272,7283.7606,7399.1473,7426.4407,-88.8432,-1.1963,7226705591,67802256820
2018/12/20,'399001,深证成指,7426.4407,7445.048,7363.7684,7402.2044,7418.6926,7.7481,0.1044,6170878951,59530005825
2018/12/19,'399001,深证成指,7418.6926,7548.72,7407.4557,7541.5018,7530.3247,-111.6321,-1.4824,5677061077,56950589130
2018/12/18,'399001,深证成指,7530.3247,7609.3947,7473.4529,7540.9638,7592.6462,-62.3215,-0.8208,6331425380,61253111300
2018/12/17,'399001,深证成指,7592.6462,7618.68,7515.4604,7599.0106,7629.6493,-37.0031,-0.485,6534086685,64824301229
2018/12/14,'399001,深证成指,7629.6493,7792.7357,7624.7249,7785.2906,7808.0412,-178.3919,-2.2847,8130345626,80856589443
2018/12/13,'399001,深证成指,7808.0412,7849.6556,7679.0159,7717.4692,7698.0165,110.0247,1.4293,8172172047,85442155030
2018/12/12,'399001,深证成指,7698.0165,7737.2404,7675.2639,7721.8161,7685.4017,12.6148,0.1641,6019446476,59890909553
2018/12/11,'399001,深证成指,7685.4017,7685.4017,7628.1532,7642.1577,7624.8618,60.5399,0.794,6149997423,61409362915
2018/12/10,'399001,深证成指,7624.8618,7698.5329,7605.9953,7663.2617,7733.8928,-109.031,-1.4098,6860350876,69322184810
2018/12/7,'399001,深证成指,7733.8928,7765.1412,7712.2712,7741.7325,7735.0482,-1.1554,-0.0149,6341042150,66511954861
2018/12/6,'399001,深证成指,7735.0482,7872.4452,7725.9878,7854.5909,7928.5138,-193.4656,-2.4401,8406942378,89185064948
2018/12/5,'399001,深证成指,7928.5138,7972.9783,7808.7444,7825.1225,7953.7209,-25.2071,-0.3169,8975941245,89762032360
2018/12/4,'399001,深证成指,7953.7209,7954.3122,7890.6581,7916.5509,7938.4676,15.2533,0.1921,8655945506,83813752505
2018/12/3,'399001,深证成指,7938.4676,7968.0924,7835.2336,7901.8258,7681.7494,256.7182,3.3419,12057705471,1.25E+11
2018/11/30,'399001,深证成指,7681.7494,7688.8778,7537.9188,7583.8406,7597.0085,84.7409,1.1155,7722532006,73867479001
2018/11/29,'399001,深证成指,7597.0085,7820.4474,7597.0085,7800.5665,7757.0735,-160.065,-2.0635,9102148434,85752935444
2018/11/28,'399001,深证成指,7757.0735,7757.0735,7572.6466,7633.3672,7635.158,121.9155,1.5968,9169032096,80501704850
