日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2019/9/27,'000016,上证50,2929.4659,2934.3253,2916.0681,2929.3167,2927.8766,1.5893,0.0543,23014561,32422355452
2019/9/26,'000016,上证50,2927.8766,2952.8717,2926.5371,2939.6752,2928.8351,-0.9585,-0.0327,31466918,44815324820
2019/9/25,'000016,上证50,2928.8351,2942.0024,2923.151,2930.1396,2940.0806,-11.2455,-0.3825,22526512,35894449648
2019/9/24,'000016,上证50,2940.0806,2956.2923,2929.6015,2936.9522,2930.9132,9.1674,0.3128,22732296,40266780209
2019/9/23,'000016,上证50,2930.9132,2955.2647,2916.4293,2955.2647,2963.4349,-32.5217,-1.0974,23782646,39232461763
2019/9/20,'000016,上证50,2963.4349,2970.7227,2956.9157,2964.916,2956.8294,6.6055,0.2234,30230028,47729266703
2019/9/19,'000016,上证50,2956.8294,2965.1098,2941.6594,2965.0334,2954.3577,2.4717,0.0837,20942809,34846676699
2019/9/18,'000016,上证50,2954.3577,2967.8616,2947.6767,2947.9715,2937.0077,17.35,0.5907,23353923,41683898334
2019/9/17,'000016,上证50,2937.0077,2974.0089,2929.3061,2974.0089,2982.4481,-45.4404,-1.5236,30722495,45651979114
2019/9/16,'000016,上证50,2982.4481,3004.8778,2972.5785,3003.648,2999.5617,-17.1136,-0.5705,32533939,48002497941
2019/9/12,'000016,上证50,2999.5617,3001.2259,2963.4513,2970.0115,2957.1439,42.4178,1.4344,31824410,52267977331
2019/9/11,'000016,上证50,2957.1439,2980.6641,2946.5683,2978.9743,2969.8048,-12.6609,-0.4263,35199335,57420856053
2019/9/10,'000016,上证50,2969.8048,2988.0565,2958.3126,2987.5127,2981.5862,-11.7814,-0.3951,36034678,51347965821
2019/9/9,'000016,上证50,2981.5862,3008.6713,2974.2331,3004.8033,2981.0728,0.5134,0.0172,38695798,60012229467
2019/9/6,'000016,上证50,2981.0728,2981.2431,2955.8164,2974.8017,2955.8399,25.2329,0.8537,31465367,49253544124
2019/9/5,'000016,上证50,2955.8399,2988.208,2938.1378,2938.1378,2919.6782,36.1617,1.2386,52852272,79279041905
2019/9/4,'000016,上证50,2919.6782,2919.6782,2887.5852,2888.9717,2892.1821,27.4961,0.9507,37647144,53644453692
2019/9/3,'000016,上证50,2892.1821,2900.7638,2878.1,2897.2856,2894.9575,-2.7754,-0.0959,25904982,39972053324
2019/9/2,'000016,上证50,2894.9575,2902.4089,2866.7493,2871.2873,2872.401,22.5565,0.7853,29753214,45888749880
2019/8/30,'000016,上证50,2872.401,2886.3472,2856.0293,2878.2124,2855.4504,16.9506,0.5936,25922975,43825498629
2019/8/29,'000016,上证50,2855.4504,2871.6336,2843.282,2867.7679,2867.0269,-11.5765,-0.4038,22386670,37475570899
2019/8/28,'000016,上证50,2867.0269,2887.8516,2860.7114,2883.3474,2887.2385,-20.2116,-0.7,23610765,41588186589
2019/8/27,'000016,上证50,2887.2385,2915.8357,2880.9962,2883.4157,2863.4793,23.7592,0.8297,35741368,57183305449
2019/8/26,'000016,上证50,2863.4793,2882.4543,2854.5085,2869.462,2917.3773,-53.898,-1.8475,26436578,46412408381
2019/8/23,'000016,上证50,2917.3773,2923.9328,2876.0218,2880.5722,2878.0047,39.3726,1.3681,24138057,45464081993
2019/8/22,'000016,上证50,2878.0047,2881.0557,2862.4404,2878.7299,2869.2196,8.7851,0.3062,20493057,31209995919
2019/8/21,'000016,上证50,2869.2196,2875.0111,2864.8145,2868.6307,2875.653,-6.4334,-0.2237,21637444,31697839333
2019/8/20,'000016,上证50,2875.653,2883.5481,2864.7091,2869.1589,2877.2312,-1.5782,-0.0549,29817583,41610605926
2019/8/19,'000016,上证50,2877.2312,2877.4701,2823.8691,2839.2455,2824.2258,53.0054,1.8768,41911167,60087435549
2019/8/16,'000016,上证50,2824.2258,2846.257,2805.813,2817.266,2814.3881,9.8377,0.3496,24147328,40454103156
2019/8/15,'000016,上证50,2814.3881,2815.1501,2756.3765,2758.7354,2804.3553,10.0328,0.3578,25284675,35967053705
2019/8/14,'000016,上证50,2804.3553,2831.3419,2803.8644,2827.038,2792.9137,11.4416,0.4097,26108221,39001289672
2019/8/13,'000016,上证50,2792.9137,2812.4924,2787.1229,2807.9587,2824.8041,-31.8904,-1.1289,21464034,31203938404
2019/8/12,'000016,上证50,2824.8041,2825.0853,2782.7699,2787.4395,2772.1492,52.6549,1.8994,22136997,38630482198
2019/8/9,'000016,上证50,2772.1492,2802.8147,2767.1403,2800.4373,2786.8715,-14.7223,-0.5283,25380966,34104733906
2019/8/8,'000016,上证50,2786.8715,2790.1429,2768.7137,2771.4483,2747.2491,39.6224,1.4423,29406960,38752525711
2019/8/7,'000016,上证50,2747.2491,2773.9376,2747.2491,2771.2382,2760.6799,-13.4308,-0.4865,24588464,35131933910
2019/8/6,'000016,上证50,2760.6799,2771.7889,2718.2123,2736.6812,2786.7196,-26.0397,-0.9344,36941691,55246285326
2019/8/5,'000016,上证50,2786.7196,2828.4806,2785.9035,2823.3457,2843.7704,-57.0508,-2.0062,28350976,40869467540
2019/8/2,'000016,上证50,2843.7704,2852.1151,2831.6579,2837.3685,2887.8665,-44.0961,-1.5269,29943968,42769404924
2019/8/1,'000016,上证50,2887.8665,2909.4723,2880.3,2901.1544,2912.6612,-24.7947,-0.8513,24271683,34658797578
2019/7/31,'000016,上证50,2912.6612,2932.6499,2906.7079,2931.853,2944.025,-31.3638,-1.0653,23888034,36069124705
2019/7/30,'000016,上证50,2944.025,2958.2969,2938.8967,2939.1432,2930.4891,13.5359,0.4619,22696980,34400992660
2019/7/29,'000016,上证50,2930.4891,2938.7345,2922.6755,2936.6432,2939.3547,-8.8656,-0.3016,22372005,31238966123
2019/7/26,'000016,上证50,2939.3547,2943.0682,2918.0135,2918.1073,2931.1758,8.1789,0.279,23521864,33015285726
2019/7/25,'000016,上证50,2931.1758,2931.1758,2903.3126,2911.0081,2906.5502,24.6256,0.8472,22933113,34994770139
2019/7/24,'000016,上证50,2906.5502,2923.399,2894.5946,2894.9357,2881.0982,25.452,0.8834,26019871,40437283304
2019/7/23,'000016,上证50,2881.0982,2889.39,2871.5072,2885.7013,2881.9038,-0.8056,-0.028,20448748,29522996024
2019/7/22,'000016,上证50,2881.9038,2905.3508,2872.5271,2897.7856,2895.6249,-13.7211,-0.4739,23603184,33459223729
2019/7/19,'000016,上证50,2895.6249,2906.5473,2875.9013,2875.9644,2859.1646,36.4603,1.2752,22451089,36954836821
2019/7/18,'000016,上证50,2859.1646,2872.2421,2859.0691,2869.7295,2875.0299,-15.8653,-0.5518,19542086,30766133203
2019/7/17,'000016,上证50,2875.0299,2892.3352,2866.4655,2877.4885,2884.561,-9.5311,-0.3304,18099830,29234605319
2019/7/16,'000016,上证50,2884.561,2905.1108,2881.4038,2900.0461,2902.6099,-18.0489,-0.6218,17411517,29622629436
2019/7/15,'000016,上证50,2902.6099,2920.1567,2850.098,2885.9772,2902.1295,0.4804,0.0166,28196106,45518424627
2019/7/12,'000016,上证50,2902.1295,2912.8988,2878.2019,2883.0876,2887.8313,14.2982,0.4951,21454210,36102862033
2019/7/11,'000016,上证50,2887.8313,2918.9444,2879.6359,2897.4724,2878.7812,9.0501,0.3144,21157266,37057602466
2019/7/10,'000016,上证50,2878.7812,2897.5754,2870.6704,2896.7013,2881.5517,-2.7705,-0.0961,18911521,30567385964
2019/7/9,'000016,上证50,2881.5517,2902.143,2872.0295,2894.332,2897.5121,-15.9604,-0.5508,21374700,33052158094
2019/7/8,'000016,上证50,2897.5121,2944.973,2877.737,2944.973,2961.9222,-64.4101,-2.1746,33732588,48931992086
2019/7/5,'000016,上证50,2961.9222,2967.9828,2937.5953,2952.7138,2953.2719,8.6503,0.2929,23845345,37972405676
2019/7/4,'000016,上证50,2953.2719,2974.7974,2939.9707,2966.3315,2964.7309,-11.459,-0.3865,32928834,49240940052
2019/7/3,'000016,上证50,2964.7309,2990.0547,2953.6999,2990.0547,2999.0759,-34.345,-1.1452,33918965,52948819090
2019/7/2,'000016,上证50,2999.0759,3003.8838,2988.4701,3000.7803,3002.9395,-3.8636,-0.1287,34629488,50202955869
2019/7/1,'000016,上证50,3002.9395,3011.9096,2978.7515,2984.649,2930.5982,72.3413,2.4685,42622714,67658868002
2019/6/28,'000016,上证50,2930.5982,2937.2912,2911.6659,2932.6932,2937.1283,-6.5301,-0.2223,23708671,37348147063
2019/6/27,'000016,上证50,2937.1283,2952.9076,2914.962,2917.2036,2903.4868,33.6415,1.1587,33472487,54015595796
2019/6/26,'000016,上证50,2903.4868,2915.2351,2891.004,2896.7649,2910.1212,-6.6344,-0.228,24024660,36749515102
2019/6/25,'000016,上证50,2910.1212,2946.708,2875.3678,2946.0203,2949.5176,-39.3964,-1.3357,38165595,64510971965
2019/6/24,'000016,上证50,2949.5176,2958.0238,2931.6665,2942.5061,2938.7729,10.7447,0.3656,29016018,48517969569
2019/6/21,'000016,上证50,2938.7729,2958.2273,2929.9031,2939.6478,2942.6287,-3.8558,-0.131,46560205,68751725117
2019/6/20,'000016,上证50,2942.6287,2954.0326,2846.4352,2847.3173,2842.7358,99.8929,3.514,57360369,87264861450
2019/6/19,'000016,上证50,2842.7358,2879.2346,2842.4241,2872.0726,2806.454,36.2818,1.2928,41160110,61700813912
2019/6/18,'000016,上证50,2806.454,2809.866,2785.381,2800.8296,2793.7037,12.7503,0.4564,21676404,28833695211
2019/6/17,'000016,上证50,2793.7037,2813.4452,2785.4728,2785.4728,2785.6055,8.0982,0.2907,20477851,29172434999
2019/6/14,'000016,上证50,2785.6055,2816.1773,2781.7234,2798.396,2794.5361,-8.9306,-0.3196,26124830,35432680818
2019/6/13,'000016,上证50,2794.5361,2804.7555,2771.857,2798.0221,2796.7319,-2.1958,-0.0785,23452887,32358595721
2019/6/12,'000016,上证50,2796.7319,2805.0054,2790.1834,2802.5273,2812.8986,-16.1667,-0.5747,26445230,36655472039
2019/6/11,'000016,上证50,2812.8986,2816.9916,2750.541,2750.541,2743.3745,69.5241,2.5343,40850315,61099051334
2019/6/10,'000016,上证50,2743.3745,2752.8815,2712.1587,2717.9139,2706.7621,36.6124,1.3526,27088081,39536245731
2019/6/6,'000016,上证50,2706.7621,2727.697,2701.9208,2727.697,2719.5949,-12.8328,-0.4719,21390312,29226456028
2019/6/5,'000016,上证50,2719.5949,2747.2335,2717.932,2741.9384,2721.3139,-1.719,-0.0632,25766253,35126727113
2019/6/4,'000016,上证50,2721.3139,2746.5145,2713.8036,2744.6964,2743.0644,-21.7505,-0.7929,22275832,31497303914
2019/6/3,'000016,上证50,2743.0644,2762.0755,2723.9315,2737.8055,2728.9459,14.1185,0.5174,27092220,36382740306
2019/5/31,'000016,上证50,2728.9459,2762.387,2728.9459,2740.3026,2742.9635,-14.0176,-0.511,22188152,30748522003
2019/5/30,'000016,上证50,2742.9635,2752.6862,2721.8807,2748.4289,2755.8081,-12.8446,-0.4661,24398405,33563876794
2019/5/29,'000016,上证50,2755.8081,2780.3073,2724.8524,2728.4353,2748.7987,7.0094,0.255,24940857,42312700123
2019/5/28,'000016,上证50,2748.7987,2759.7788,2716.3083,2719.0611,2722.3345,26.4642,0.9721,34670056,50583998914
2019/5/27,'000016,上证50,2722.3345,2731.3037,2667.377,2696.2581,2702.0252,20.3093,0.7516,27243848,38602910973
2019/5/24,'000016,上证50,2702.0252,2722.3359,2692.5261,2693.8792,2685.9336,16.0916,0.5991,21237076,29272238812
2019/5/23,'000016,上证50,2685.9336,2713.9433,2679.542,2710.5727,2725.7343,-39.8007,-1.4602,27810156,37242029909
2019/5/22,'000016,上证50,2725.7343,2745.8568,2714.6498,2739.1115,2739.7852,-14.0509,-0.5128,23168729,31594205727
2019/5/21,'000016,上证50,2739.7852,2764.4834,2712.0423,2717.8744,2715.4315,24.3537,0.8969,26969051,38322653825
2019/5/20,'000016,上证50,2715.4315,2746.6596,2697.6087,2726.0683,2735.2124,-19.7809,-0.7232,31202646,41320624051
2019/5/17,'000016,上证50,2735.2124,2792.5061,2728.9346,2792.0771,2791.4146,-56.2022,-2.0134,30072063,42881486560
2019/5/16,'000016,上证50,2791.4146,2793.7622,2766.1496,2777.8502,2783.5439,7.8707,0.2828,28946302,39573599951
2019/5/15,'000016,上证50,2783.5439,2797.1531,2743.7809,2743.7809,2724.7337,58.8102,2.1584,30718920,47008658100
2019/5/14,'000016,上证50,2724.7337,2754.692,2716.7262,2716.7262,2741.1118,-16.3781,-0.5975,26222018,41690816220
2019/5/13,'000016,上证50,2741.1118,2767.4821,2736.8442,2751.7563,2793.7589,-52.6471,-1.8845,26590971,40076136382
2019/5/10,'000016,上证50,2793.7589,2798.874,2698.8068,2731.5772,2698.7804,94.9785,3.5193,39453278,64003883199
2019/5/9,'000016,上证50,2698.7804,2748.0071,2686.4667,2740.3494,2758.2435,-59.4631,-2.1558,30758681,52817873511
2019/5/8,'000016,上证50,2758.2435,2796.466,2750.9257,2753.6111,2806.2577,-48.0142,-1.711,30398772,47867856969
2019/5/7,'000016,上证50,2806.2577,2833.1959,2777.7344,2814.4689,2805.0354,1.2223,0.0436,35418177,59334292086
2019/5/6,'000016,上证50,2805.0354,2867.5971,2768.8013,2853.8845,2945.2438,-140.2084,-4.7605,62436063,93816546651
2019/4/30,'000016,上证50,2945.2438,2955.8842,2919.4939,2935.2412,2939.405,5.8388,0.1986,32127983,49535144401
2019/4/29,'000016,上证50,2939.405,2968.1622,2899.8271,2906.4685,2892.8568,46.5482,1.6091,39249355,60772631948
2019/4/26,'000016,上证50,2892.8568,2930.2088,2892.5275,2913.7749,2927.995,-35.1382,-1.2001,36562197,52261886800
2019/4/25,'000016,上证50,2927.995,2973.2227,2924.0247,2962.7414,2974.8473,-46.8523,-1.5749,38934483,52302557248
2019/4/24,'000016,上证50,2974.8473,3001.5342,2933.5281,2989.9591,2978.8451,-3.9978,-0.1342,35425729,51081275886
2019/4/23,'000016,上证50,2978.8451,3007.354,2964.9784,2967.9958,2970.488,8.3571,0.2813,41065456,57398711314
2019/4/22,'000016,上证50,2970.488,3048.8236,2962.3585,3047.4255,3042.4321,-71.9441,-2.3647,56759697,74865754208
2019/4/19,'000016,上证50,3042.4321,3043.9263,2989.548,3013.6723,3004.9245,37.5076,1.2482,39943672,56035404843
2019/4/18,'000016,上证50,3004.9245,3019.5447,2993.274,3014.9149,3017.4162,-12.4917,-0.414,39670684,50009082026
2019/4/17,'000016,上证50,3017.4162,3035.405,2996.7607,3017.3947,3023.0253,-5.6091,-0.1855,49960675,64317209035
2019/4/16,'000016,上证50,3023.0253,3023.0253,2909.665,2914.9897,2924.9257,98.0996,3.3539,70764163,85299156286
2019/4/15,'000016,上证50,2924.9257,2999.3259,2924.6018,2973.0222,2920.5151,4.4106,0.151,58437528,77706068531
2019/4/12,'000016,上证50,2920.5151,2933.4463,2903.2682,2920.5531,2928.4268,-7.9117,-0.2702,32521633,47318241100
2019/4/11,'000016,上证50,2928.4268,3000.0952,2920.1938,2982.3927,2979.0985,-50.6717,-1.7009,42811144,64001721559
2019/4/10,'000016,上证50,2979.0985,2996.4068,2941.3479,2957.2707,2967.5136,11.5849,0.3904,48692438,75072995998
2019/4/9,'000016,上证50,2967.5136,2980.1228,2948.3057,2968.0779,2962.2749,5.2387,0.1768,50802142,72309797814
2019/4/8,'000016,上证50,2962.2749,3007.8296,2938.6461,2978.5034,2951.9848,10.2901,0.3486,74531909,97533308615
2019/4/4,'000016,上证50,2951.9848,2959.5898,2921.2037,2927.1005,2920.0013,31.9835,1.0953,73035716,89999489242
2019/4/3,'000016,上证50,2920.0013,2923.9217,2865.296,2869.846,2888.5304,31.4709,1.0895,64723749,81562043792
2019/4/2,'000016,上证50,2888.5304,2903.8689,2878.3948,2900.6314,2892.619,-4.0886,-0.1413,61187461,77540948359
2019/4/1,'000016,上证50,2892.619,2906.1505,2860.144,2860.144,2838.5054,54.1136,1.9064,77912146,1.05E+11
2019/3/29,'000016,上证50,2838.5054,2845.2279,2746.1134,2747.5418,2733.9743,104.5311,3.8234,59676669,90550418034
2019/3/28,'000016,上证50,2733.9743,2742.701,2709.3874,2728.0449,2741.5907,-7.6164,-0.2778,31840303,46631870202
2019/3/27,'000016,上证50,2741.5907,2751.7216,2714.095,2721.1376,2706.1537,35.437,1.3095,33542018,51900870707
2019/3/26,'000016,上证50,2706.1537,2739.2856,2693.9112,2737.3723,2718.1807,-12.027,-0.4425,40073955,52612740798
2019/3/25,'000016,上证50,2718.1807,2765.8419,2717.2935,2757.8104,2795.3909,-77.2102,-2.7621,52140915,66207961992
2019/3/22,'000016,上证50,2795.3909,2813.5151,2771.9562,2804.7176,2802.9647,-7.5738,-0.2702,35988070,50509047892
2019/3/21,'000016,上证50,2802.9647,2822.6336,2799.8337,2816.4519,2812.9179,-9.9532,-0.3538,43631385,63731399243
2019/3/20,'000016,上证50,2812.9179,2831.6252,2787.2834,2799.325,2806.8964,6.0215,0.2145,40322247,58429045852
2019/3/19,'000016,上证50,2806.8964,2842.4453,2797.717,2830.2422,2825.1837,-18.2873,-0.6473,43459056,62362679352
2019/3/18,'000016,上证50,2825.1837,2827.2603,2749.1986,2763.2251,2755.8053,69.3784,2.5175,61605235,87655202122
2019/3/15,'000016,上证50,2755.8053,2783.5066,2735.8626,2735.9993,2729.1324,26.6729,0.9773,44123096,67258458922
2019/3/14,'000016,上证50,2729.1324,2752.6613,2716.2685,2720.1882,2723.9618,5.1706,0.1898,43471813,62567909556
2019/3/13,'000016,上证50,2723.9618,2747.9566,2699.9803,2731.5007,2719.7727,4.1891,0.154,54064571,74117602733
2019/3/12,'000016,上证50,2719.7727,2759.6093,2704.6928,2730.5292,2708.5982,11.1745,0.4126,64867544,85051842954
2019/3/11,'000016,上证50,2708.5982,2714.0892,2670.7929,2683.7646,2685.592,23.0062,0.8567,52014052,70198689432
2019/3/8,'000016,上证50,2685.592,2753.5526,2684.1969,2731.5301,2789.7001,-104.1081,-3.7319,72033928,96388376525
2019/3/7,'000016,上证50,2789.7001,2831.3614,2773.3527,2831.3614,2840.2717,-50.5716,-1.7805,73263959,1.02E+11
2019/3/6,'000016,上证50,2840.2717,2847.3784,2797.5022,2827.8574,2828.8685,11.4032,0.4031,69492224,91060938203
2019/3/5,'000016,上证50,2828.8685,2835.106,2807.1226,2829.4997,2832.5878,-3.7193,-0.1313,60349235,75288723604
2019/3/4,'000016,上证50,2832.5878,2907.8176,2816.9787,2839.4045,2819.4681,13.1197,0.4653,92180167,1.19E+11
2019/3/1,'000016,上证50,2819.4681,2819.4681,2747.2132,2764.9462,2743.9716,75.4965,2.7514,56100147,76333697134
2019/2/28,'000016,上证50,2743.9716,2767.8608,2733.0302,2749.8699,2750.3391,-6.3675,-0.2315,46340959,62186339126
2019/2/27,'000016,上证50,2750.3391,2794.9321,2722.3094,2739.1109,2733.9005,16.4386,0.6013,75508865,91098634597
2019/2/26,'000016,上证50,2733.9005,2804.1631,2729.4761,2781.3088,2787.6987,-53.7982,-1.9298,87230161,1.14E+11
2019/2/25,'000016,上证50,2787.6987,2788.6667,2652.9056,2652.9056,2623.0736,164.6251,6.276,96939051,1.25E+11
2019/2/22,'000016,上证50,2623.0736,2623.0931,2555.7256,2575.9981,2577.2255,45.8481,1.779,41384151,53491957465
2019/2/21,'000016,上证50,2577.2255,2615.4696,2569.4752,2586.7389,2588.166,-10.9405,-0.4227,35252855,44405018411
2019/2/20,'000016,上证50,2588.166,2599.5452,2569.983,2593.7887,2579.0463,9.1197,0.3536,29965181,38166831752
2019/2/19,'000016,上证50,2579.0463,2614.3646,2568.1759,2586.8583,2582.8512,-3.8049,-0.1473,37907379,49607504218
2019/2/18,'000016,上证50,2582.8512,2583.3972,2540.2963,2540.5321,2517.4622,65.389,2.5974,37400592,47875957598
2019/2/15,'000016,上证50,2517.4622,2568.7861,2515.8877,2566.3365,2576.3062,-58.844,-2.284,30315796,39093901907
2019/2/14,'000016,上证50,2576.3062,2585.5084,2564.8712,2572.6415,2580.6116,-4.3054,-0.1668,27718515,35168460065
2019/2/13,'000016,上证50,2580.6116,2587.8764,2528.2264,2538.4162,2533.1817,47.4299,1.8723,39821832,48008835511
2019/2/12,'000016,上证50,2533.1817,2537.2935,2515.026,2528.103,2527.4736,5.7081,0.2258,25458804,33771727407
2019/2/11,'000016,上证50,2527.4736,2528.3844,2484.6479,2485.5032,2499.6442,27.8294,1.1133,25211570,34715191184
2019/2/1,'000016,上证50,2499.6442,2503.5526,2479.3375,2502.1044,2483.4709,16.1733,0.6512,21950054,29364022984
2019/1/31,'000016,上证50,2483.4709,2487.0965,2450.1839,2454.6436,2440.0146,43.4563,1.781,26681298,34141608094
2019/1/30,'000016,上证50,2440.0146,2462.6055,2439.3315,2445.8648,2455.8968,-15.8822,-0.6467,17835170,22414217284
2019/1/29,'000016,上证50,2455.8968,2461.5178,2423.4611,2433.3057,2437.0261,18.8707,0.7743,21863480,27141683077
2019/1/28,'000016,上证50,2437.0261,2473.1187,2429.8798,2455.2764,2441.64,-4.6139,-0.189,23468163,32696609436
2019/1/25,'000016,上证50,2441.64,2453.6657,2418.0088,2419.2563,2411.5621,30.0779,1.2472,25683679,32544229949
2019/1/24,'000016,上证50,2411.5621,2414.888,2385.0986,2401.3761,2397.0493,14.5128,0.6054,20415697,27328503933
2019/1/23,'000016,上证50,2397.0493,2414.024,2392.6418,2397.4091,2401.233,-4.1837,-0.1742,16290135,20185057238
2019/1/22,'000016,上证50,2401.233,2430.4346,2394.1847,2430.4346,2432.487,-31.254,-1.2849,19373137,25702750008
2019/1/21,'000016,上证50,2432.487,2443.2254,2418.0047,2418.0047,2417.363,15.124,0.6256,26237236,33912529398
2019/1/18,'000016,上证50,2417.363,2422.029,2380.5624,2385.6219,2371.3481,46.0149,1.9405,30088200,37495330100
2019/1/17,'000016,上证50,2371.3481,2396.7993,2370.5809,2388.5925,2381.2178,-9.8697,-0.4145,21555000,26964929419
2019/1/16,'000016,上证50,2381.2178,2385.216,2366.3446,2375.1705,2378.3696,2.8482,0.1198,18097039,25235752765
2019/1/15,'000016,上证50,2378.3696,2380.5995,2332.4095,2337.7021,2331.1358,47.2338,2.0262,22466336,32220714370
2019/1/14,'000016,上证50,2331.1358,2354.3082,2330.0042,2350.256,2354.4987,-23.3629,-0.9923,16462252,20643865539
2019/1/11,'000016,上证50,2354.4987,2360.0609,2334.9145,2342.0236,2331.8507,22.648,0.9712,18417693,24514111745
2019/1/10,'000016,上证50,2331.8507,2345.3313,2321.3049,2333.2162,2332.7192,-0.8685,-0.0372,22280507,28880603065
2019/1/9,'000016,上证50,2332.7192,2360.3601,2318.4352,2320.9119,2305.1708,27.5484,1.1951,28747596,37485405834
2019/1/8,'000016,上证50,2305.1708,2312.1705,2298.9548,2312.1705,2314.3193,-9.1485,-0.3953,18131160,22329122125
2019/1/7,'000016,上证50,2314.3193,2331.6031,2306.8979,2329.0316,2314.6466,-0.3273,-0.0141,25278948,31955994374
2019/1/4,'000016,上证50,2314.6466,2316.3528,2249.3658,2252.7449,2269.243,45.4036,2.0008,25900596,34317942561
2019/1/3,'000016,上证50,2269.243,2287.7778,2253.9433,2259.4825,2262.7908,6.4522,0.2851,18895240,24534925485
2019/1/2,'000016,上证50,2262.7908,2301.0552,2252.7479,2298.1805,2293.0985,-30.3077,-1.3217,20880697,28119934116
2018/12/28,'000016,上证50,2293.0985,2305.9083,2278.2485,2279.6989,2276.0571,17.0414,0.7487,24277348,30980579878
2018/12/27,'000016,上证50,2276.0571,2313.0456,2275.0369,2310.8103,2281.5579,-5.5008,-0.2411,26756215,29948335973
2018/12/26,'000016,上证50,2281.5579,2303.1968,2278.2937,2293.288,2297.3326,-15.7747,-0.6867,15787164,18688492953
2018/12/25,'000016,上证50,2297.3326,2308.6053,2256.4712,2285.66,2309.2327,-11.9001,-0.5153,24003262,27287608705
2018/12/24,'000016,上证50,2309.2327,2311.7347,2286.9894,2293.7481,2306.1451,3.0876,0.1339,18318296,21344497127
2018/12/21,'000016,上证50,2306.1451,2327.4365,2288.4047,2325.9784,2334.9217,-28.7766,-1.2324,24752807,31278956943
2018/12/20,'000016,上证50,2334.9217,2372.3737,2319.0959,2363.0038,2369.5483,-34.6266,-1.4613,26893461,32198354747
2018/12/19,'000016,上证50,2369.5483,2403.895,2366.4002,2401.9082,2397.8676,-28.3193,-1.181,18664633,25313964258
2018/12/18,'000016,上证50,2397.8676,2427.6848,2388.9827,2409.5758,2425.9446,-28.077,-1.1574,20681269,25490008672
2018/12/17,'000016,上证50,2425.9446,2430.8886,2409.0091,2420.5763,2423.3814,2.5632,0.1058,21170997,27336830902
2018/12/14,'000016,上证50,2423.3814,2448.7983,2423.0881,2446.8102,2457.9046,-34.5232,-1.4046,25855357,30934773981
2018/12/13,'000016,上证50,2457.9046,2469.6995,2423.5699,2429.3884,2423.3178,34.5868,1.4272,28085510,36815471968
2018/12/12,'000016,上证50,2423.3178,2437.6058,2414.3308,2437.6058,2415.5777,7.7401,0.3204,14230846,18683315585
2018/12/11,'000016,上证50,2415.5777,2420.5205,2405.8651,2408.9163,2408.6063,6.9714,0.2894,12885505,17056710344
2018/12/10,'000016,上证50,2408.6063,2425.7352,2399.3225,2410.1674,2430.7223,-22.116,-0.9099,17586515,23162583367
2018/12/7,'000016,上证50,2430.7223,2444.9849,2427.8872,2441.375,2434.4908,-3.7685,-0.1548,14534653,20820781624
2018/12/6,'000016,上证50,2434.4908,2460.2306,2431.8647,2453.5629,2481.7917,-47.3009,-1.9059,21671205,29561052080
2018/12/5,'000016,上证50,2481.7917,2492.3155,2465.2516,2467.5552,2496.1425,-14.3508,-0.5749,20483609,27883112760
2018/12/4,'000016,上证50,2496.1425,2496.8141,2476.9076,2488.5753,2488.0567,8.0858,0.325,23849605,30722358309
2018/12/3,'000016,上证50,2488.0567,2500.5679,2467.9351,2492.4334,2428.0445,60.0122,2.4716,35369612,48628578697
2018/11/30,'000016,上证50,2428.0445,2430.6502,2402.544,2403.2314,2401.8524,26.1921,1.0905,19322534,23150338247
2018/11/29,'000016,上证50,2401.8524,2441.4157,2401.8524,2437.9202,2421.1336,-19.2812,-0.7964,19845353,25290387059
2018/11/28,'000016,上证50,2421.1336,2426.6596,2394.2508,2396.295,2394.2943,26.8393,1.121,17059686,21351171716
2018/11/27,'000016,上证50,2394.2943,2416.4379,2387.9268,2407.2269,2401.8978,-7.6035,-0.3166,14968936,17940814844
2018/11/26,'000016,上证50,2401.8978,2423.4624,2393.9788,2409.4683,2399.2026,2.6952,0.1123,16215339,18832300553
2018/11/23,'000016,上证50,2399.2026,2441.3181,2398.7265,2433.5345,2437.6387,-38.4361,-1.5768,21219889,24231459148
2018/11/22,'000016,上证50,2437.6387,2456.9128,2426.123,2455.7711,2451.2723,-13.6336,-0.5562,16424828,21069166872
2018/11/21,'000016,上证50,2451.2723,2454.4595,2425.2317,2425.7163,2446.7911,4.4812,0.1831,21904534,26826856469
2018/11/20,'000016,上证50,2446.7911,2484.0128,2441.849,2475.2281,2492.0842,-45.2931,-1.8175,26945322,32913380850
2018/11/19,'000016,上证50,2492.0842,2492.0842,2461.7951,2466.4298,2461.4445,30.6397,1.2448,29720153,38040917146
2018/11/16,'000016,上证50,2461.4445,2482.4414,2443.1173,2458.4768,2459.1411,2.3034,0.0937,31500583,39145116369
2018/11/15,'000016,上证50,2459.1411,2459.4347,2427.0666,2430.1865,2429.9857,29.1554,1.1998,24745017,30254544229
2018/11/14,'000016,上证50,2429.9857,2462.1775,2425.9666,2462.1775,2462.9726,-32.9869,-1.3393,27016565,31710018989
2018/11/13,'000016,上证50,2462.9726,2474.8233,2413.7763,2415.2991,2444.9673,18.0053,0.7364,27681898,34914183934
